,id,degreeType,major,earlyCareerMedianPay,midCareerMedianPay,fiveToTenYearMedianPay,tenToTwentyYearMedianPay,twentyPlusYearMedianPay,percentHighMeaning,year,url,rank,tie
466,4119,Bachelors,Bachelor of Science in Nursing,63800,81900,71200.0,80000.0,84700.0,0.83,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Bachelor_of_Science_in_Nursing/Salary,466,True
467,4122,Bachelors,Computer Animation,46800,81800,65300.0,82300.0,,0.36,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Computer_Animation/Salary,468,True
468,4123,Bachelors,Landscape Architecture,51500,81800,63800.0,78300.0,92200.0,0.65,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Landscape_Architecture/Salary,468,True
469,4124,Bachelors,Publishing,46300,81800,61400.0,,,0.39,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Publishing/Salary,468,True
470,4125,Bachelors,Interior Architecture,47600,81500,63700.0,72800.0,100800.0,0.45,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Interior_Architecture/Salary,471,False
471,4126,Bachelors,Diagnostic Medical Sonography,64300,81400,70900.0,80700.0,83700.0,0.86,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Diagnostic_Medical_Sonography/Salary,472,True
472,4127,Bachelors,Environmental & Natural Resource Economics,52400,81400,56700.0,85400.0,,0.65,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Environmental_%26_Natural_Resource_Economics/Salary,472,True
473,4128,Bachelors,Public Relations (PR),45600,81400,64700.0,79600.0,86700.0,0.42,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Public_Relations_(PR)/Salary,472,True
474,4129,Bachelors,Workforce Education & Development,59900,81400,64000.0,72700.0,88300.0,0.8,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Workforce_Education_%26_Development/Salary,472,True
475,4130,Bachelors,American History (United States),50900,81300,67000.0,77100.0,84500.0,0.52,2021,/research/US/Degree=Bachelor%27s_Degree%2C_American_History_(United_States)/Salary,476,False
476,4131,Bachelors,Drama,47400,81100,66600.0,76700.0,94100.0,0.47,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Drama/Salary,477,False
477,4133,Bachelors,Management (MGT),47000,81000,57700.0,70800.0,105900.0,0.62,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Management_(MGT)/Salary,478,False
478,4144,Bachelors,Merchandising Management,46800,80900,62400.0,79200.0,,0.38,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Merchandising_Management/Salary,479,False
479,4134,Bachelors,Environmental Biology,45000,80800,60600.0,76700.0,83700.0,0.7,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Environmental_Biology/Salary,480,False
480,4135,Bachelors,Accounting & Business,52400,80700,68600.0,75300.0,84500.0,0.48,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Accounting_%26_Business/Salary,481,False
481,4136,Bachelors,Automotive Technology & Service Management,48800,80500,60900.0,68700.0,,0.32,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Automotive_Technology_%26_Service_Management/Salary,482,True
482,4137,Bachelors,Speech Communication,46700,80500,63300.0,76100.0,88200.0,0.54,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Speech_Communication/Salary,482,True
483,4138,Bachelors,Allied Health,44800,80400,64000.0,73500.0,89700.0,0.78,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Allied_Health/Salary,484,False
484,4139,Bachelors,Agricultural Systems Technology,60500,80300,,,,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Agricultural_Systems_Technology/Salary,485,True
485,4140,Bachelors,Emergency Management,50900,80300,66700.0,74500.0,84100.0,0.8,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Emergency_Management/Salary,485,True
486,4141,Bachelors,Network Administration,48700,80300,62800.0,79600.0,,0.56,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Network_Administration/Salary,485,True
487,4142,Bachelors,Communication Management,46000,80200,67600.0,74300.0,,0.38,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Communication_Management/Salary,488,False
488,4143,Bachelors,Historic Preservation,43400,80000,68100.0,,,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Historic_Preservation/Salary,489,False
489,4132,Bachelors,Broadcast Journalism,42900,79900,60500.0,74000.0,91300.0,0.5,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Broadcast_Journalism/Salary,490,True
490,4121,Bachelors,Broadcast & Cinematic Arts,42800,79900,55000.0,71800.0,85600.0,0.43,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Broadcast_%26_Cinematic_Arts/Salary,490,True
491,4120,Bachelors,Automotive Technology,48100,79800,73800.0,76300.0,101400.0,0.47,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Automotive_Technology/Salary,492,True
492,4106,Bachelors,Business Management & Administration,51400,79800,66400.0,77000.0,86100.0,0.53,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Business_Management_%26_Administration/Salary,492,True
493,4096,Bachelors,Agricultural Business,52700,79700,63300.0,73700.0,89600.0,0.51,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Agricultural_Business/Salary,494,True
494,4097,Bachelors,Technology Management,56400,79700,70100.0,79400.0,81500.0,0.47,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Technology_Management/Salary,494,True
495,4098,Bachelors,Global Studies,51200,79600,69900.0,79600.0,,0.46,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Global_Studies/Salary,496,True
496,4099,Bachelors,Professional Studies,42800,79600,56700.0,63300.0,92100.0,0.62,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Professional_Studies/Salary,496,True
497,4100,Bachelors,Interpersonal Communications,45000,79500,60600.0,75500.0,100300.0,0.53,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Interpersonal_Communications/Salary,498,False
498,4101,Bachelors,Forestry,45900,79400,57200.0,71100.0,90800.0,0.67,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Forestry/Salary,499,True
499,4102,Bachelors,Homeland Security,49200,79400,67600.0,78800.0,,0.72,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Homeland_Security/Salary,499,True
500,4103,Bachelors,Ancient History,46000,79300,59400.0,,,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Ancient_History/Salary,501,True
501,4104,Bachelors,Botany,42600,79300,54100.0,79300.0,84900.0,0.73,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Botany/Salary,501,True
502,4105,Bachelors,Geography,49700,79300,61100.0,74500.0,89700.0,0.52,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Geography/Salary,501,True
503,4107,Bachelors,Computer Aided Design (CAD),48700,79200,,,,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Computer_Aided_Design_(CAD)/Salary,504,True
504,4118,Bachelors,Nutrition Science,49500,79200,67400.0,75700.0,84600.0,0.7,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Nutrition_Science/Salary,504,True
505,4108,Bachelors,Acting,44200,79100,59300.0,78900.0,93900.0,0.5,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Acting/Salary,506,True
506,4109,Bachelors,Public Management,50200,79100,66300.0,70400.0,84400.0,0.66,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Public_Management/Salary,506,True
507,4110,Bachelors,Nuclear Medicine Technology,61700,79000,74100.0,77300.0,84300.0,0.82,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Nuclear_Medicine_Technology/Salary,508,False
508,4111,Bachelors,Apparel & Textile Manufacture,48300,78900,52000.0,80700.0,,0.37,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Apparel_%26_Textile_Manufacture/Salary,509,True
509,4112,Bachelors,English Language & Literature,46400,78900,61900.0,76200.0,85400.0,0.44,2021,/research/US/Degree=Bachelor%27s_Degree%2C_English_Language_%26_Literature/Salary,509,True
510,4113,Bachelors,Urban Studies,51500,78900,68000.0,72200.0,87700.0,0.57,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Urban_Studies/Salary,509,True
511,4114,Bachelors,Mass Communication,44800,78800,62500.0,75600.0,87900.0,0.44,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Mass_Communication/Salary,512,False
512,4115,Bachelors,Forestry Management,48600,78700,59000.0,71200.0,80800.0,0.71,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Forestry_Management/Salary,513,True
513,4116,Bachelors,Radio/Television & Film Production,45700,78700,60500.0,76400.0,81900.0,0.39,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Radio%2FTelevision_%26_Film_Production/Salary,513,True
514,4117,Bachelors,Hospital Management,53200,78600,54700.0,78600.0,,0.45,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Hospital_Management/Salary,515,False
515,4043,Bachelors,Human Resources Management (HRM),47900,78500,62200.0,75000.0,88900.0,0.55,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Human_Resources_Management_(HRM)/Salary,516,False
516,4042,Bachelors,Marine Science,46100,78400,60500.0,76500.0,,0.64,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Marine_Science/Salary,517,False
517,4041,Bachelors,American Sign Language Interpreting,43100,78300,54900.0,77200.0,,0.87,2021,/research/US/Degree=Bachelor%27s_Degree%2C_American_Sign_Language_Interpreting/Salary,518,True
518,4015,Bachelors,English & History,45700,78300,63700.0,77000.0,80000.0,0.49,2021,/research/US/Degree=Bachelor%27s_Degree%2C_English_%26_History/Salary,518,True
519,3966,Bachelors,English Language,44600,78300,60200.0,77000.0,82600.0,0.45,2021,/research/US/Degree=Bachelor%27s_Degree%2C_English_Language/Salary,518,True
520,3967,Bachelors,Cytotechnology,61900,78200,70200.0,76200.0,80500.0,0.89,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Cytotechnology/Salary,521,True
521,3968,Bachelors,Geosciences,48700,78200,60100.0,69900.0,105200.0,0.62,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Geosciences/Salary,521,True
522,3969,Bachelors,Hospital Administration,51200,78200,58100.0,,,0.57,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Hospital_Administration/Salary,521,True
523,3970,Bachelors,Film Production,44600,78100,61500.0,78100.0,80300.0,0.33,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Film_Production/Salary,524,True
524,3971,Bachelors,Marine Biology,43300,78100,54000.0,72000.0,114300.0,0.66,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Marine_Biology/Salary,524,True
525,3972,Bachelors,Zoology,42100,77900,54000.0,71000.0,87400.0,0.67,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Zoology/Salary,526,False
526,3973,Bachelors,Communication Design,51700,77800,66700.0,75600.0,83900.0,0.34,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Communication_Design/Salary,527,False
527,3974,Bachelors,Leadership,47200,77500,61900.0,77100.0,78400.0,0.57,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Leadership/Salary,528,True
528,3975,Bachelors,Music Technology,44800,77500,61100.0,75700.0,82700.0,0.39,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Music_Technology/Salary,528,True
529,3977,Bachelors,Musicology,40000,77500,60600.0,,,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Musicology/Salary,528,True
530,3988,Bachelors,Technical Writing,53300,77500,60200.0,78800.0,,0.42,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Technical_Writing/Salary,528,True
531,3978,Bachelors,Agricultural Communication,44600,77400,65900.0,72900.0,,0.52,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Agricultural_Communication/Salary,532,True
532,3979,Bachelors,Logistics Management,56300,77400,68200.0,75600.0,78400.0,0.49,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Logistics_Management/Salary,532,True
533,3980,Bachelors,German Language & Literature,49400,77300,64900.0,74800.0,83100.0,0.47,2021,/research/US/Degree=Bachelor%27s_Degree%2C_German_Language_%26_Literature/Salary,534,False
534,3981,Bachelors,Administration,44600,77100,56200.0,74200.0,88900.0,0.58,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Administration/Salary,535,True
535,3982,Bachelors,Apparel Merchandising,47600,77100,67800.0,77300.0,,0.35,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Apparel_Merchandising/Salary,535,True
536,3983,Bachelors,Computer Aided Drafting & Design (CADD),49100,77100,62500.0,73200.0,97200.0,0.52,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Computer_Aided_Drafting_%26_Design_(CADD)/Salary,535,True
537,3984,Bachelors,Organizational Leadership & Supervision,49600,77100,58000.0,76900.0,,0.51,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Organizational_Leadership_%26_Supervision/Salary,535,True
538,3985,Bachelors,Printing Technology,46200,77100,56900.0,62200.0,91100.0,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Printing_Technology/Salary,535,True
539,3986,Bachelors,Spanish Language,47700,77100,63300.0,74800.0,81700.0,0.51,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Spanish_Language/Salary,535,True
540,3987,Bachelors,Multimedia,44700,77000,57200.0,77000.0,,0.45,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Multimedia/Salary,541,False
541,3963,Bachelors,Spanish Language Teacher Education,45500,76900,47400.0,,,0.73,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Spanish_Language_Teacher_Education/Salary,542,True
542,3964,Bachelors,Public Administration,46700,76900,59000.0,72500.0,85800.0,0.57,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Public_Administration/Salary,542,True
543,3965,Bachelors,Human Nutrition,48600,76900,60100.0,76500.0,,0.85,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Human_Nutrition/Salary,542,True
544,3962,Bachelors,Audio Engineering,48300,76800,58400.0,73100.0,,0.39,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Audio_Engineering/Salary,545,True
545,3941,Bachelors,Graphics Technology & Management,39500,76800,56100.0,,,0.38,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Graphics_Technology_%26_Management/Salary,545,True
546,3942,Bachelors,Physical Anthropology,52900,76800,71500.0,76000.0,,0.51,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Physical_Anthropology/Salary,545,True
547,3943,Bachelors,Organizational Leadership,50500,76700,63700.0,74000.0,85500.0,0.58,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Organizational_Leadership/Salary,548,False
548,3944,Bachelors,Environmental Health Science,53800,76600,,66000.0,,0.61,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Environmental_Health_Science/Salary,549,True
549,3945,Bachelors,Health Sciences,44600,76600,56000.0,70200.0,86900.0,0.7,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Health_Sciences/Salary,549,True
550,3946,Bachelors,Journalism & Electronic Media,45200,76500,61200.0,72900.0,,0.48,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Journalism_%26_Electronic_Media/Salary,551,False
551,3947,Bachelors,Religious Studies,43900,76300,57700.0,69700.0,83600.0,0.55,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Religious_Studies/Salary,552,False
552,3948,Bachelors,Art History,46600,76200,63000.0,74300.0,80700.0,0.45,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Art_History/Salary,553,True
553,3949,Bachelors,Radiologic Science,57600,76200,67600.0,74900.0,86600.0,0.81,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Radiologic_Science/Salary,553,True
554,3950,Bachelors,3D Animation,51800,76000,61500.0,75800.0,,0.42,2021,/research/US/Degree=Bachelor%27s_Degree%2C_3D_Animation/Salary,555,False
555,3951,Bachelors,Culture Studies,48100,75900,61300.0,76000.0,,0.4,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Culture_Studies/Salary,556,True
556,3952,Bachelors,Merchandising,53100,75900,60100.0,75300.0,76500.0,0.31,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Merchandising/Salary,556,True
557,3953,Bachelors,Administrative Management,52700,75800,,60800.0,99000.0,0.5,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Administrative_Management/Salary,558,True
558,3954,Bachelors,Human Resources (HR),47300,75800,60900.0,74200.0,81300.0,0.56,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Human_Resources_(HR)/Salary,558,True
559,3955,Bachelors,Liberal Arts,44500,75800,56900.0,69500.0,86400.0,0.53,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Liberal_Arts/Salary,558,True
560,3956,Bachelors,Adult Education & Training,48700,75600,63600.0,68500.0,84200.0,0.79,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Adult_Education_%26_Training/Salary,561,True
561,3957,Bachelors,Fashion Merchandising,46900,75600,62700.0,75100.0,78400.0,0.29,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Fashion_Merchandising/Salary,561,True
562,3958,Bachelors,Health & Fitness,39800,75600,50800.0,,97800.0,0.67,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Health_%26_Fitness/Salary,561,True
563,3959,Bachelors,Natural Resources,47400,75500,63200.0,65400.0,92000.0,0.64,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Natural_Resources/Salary,564,True
564,3960,Bachelors,Organizational Management,48800,75500,60900.0,70700.0,83300.0,0.57,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Organizational_Management/Salary,564,True
565,3961,Bachelors,Modern Languages,50300,75400,59500.0,66700.0,,0.53,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Modern_Languages/Salary,566,True
566,3976,Bachelors,Natural Resource Management,46500,75400,59500.0,73100.0,82900.0,0.6,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Natural_Resource_Management/Salary,566,True
567,3989,Bachelors,Retail Management,50100,75400,62600.0,74000.0,75400.0,0.35,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Retail_Management/Salary,566,True
568,3990,Bachelors,Sociology & Anthropology,44500,75400,66900.0,75300.0,75900.0,0.5,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Sociology_%26_Anthropology/Salary,566,True
569,3991,Bachelors,Creative Writing,45300,75200,58800.0,70700.0,82400.0,0.41,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Creative_Writing/Salary,570,False
570,4018,Bachelors,Criminal Justice Administration,45700,75100,55900.0,67800.0,87600.0,0.56,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Criminal_Justice_Administration/Salary,571,False
571,4019,Bachelors,Ethnic Studies,47500,74900,57400.0,74900.0,,0.63,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Ethnic_Studies/Salary,572,True
572,4020,Bachelors,Philosophy & Religious Studies,49300,74900,71600.0,,,0.61,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Philosophy_%26_Religious_Studies/Salary,572,True
573,4021,Bachelors,Radiology,54800,74900,62700.0,68300.0,82400.0,0.8,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Radiology/Salary,572,True
574,4022,Bachelors,Medical Laboratory Technology,56900,74400,62500.0,72000.0,75900.0,0.82,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Medical_Laboratory_Technology/Salary,575,True
575,4023,Bachelors,Sports Management,45400,74400,60200.0,74400.0,75100.0,0.43,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Sports_Management/Salary,575,True
576,4024,Bachelors,Anthropology & English,48000,74300,49100.0,71800.0,,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Anthropology_%26_English/Salary,577,True
577,4025,Bachelors,Broadcast Communication,40000,74300,56900.0,70100.0,85400.0,0.44,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Broadcast_Communication/Salary,577,True
578,4026,Bachelors,Criminology,44700,74300,60300.0,69000.0,86400.0,0.54,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Criminology/Salary,577,True
579,4027,Bachelors,Earth Science,50000,74300,64500.0,71600.0,81100.0,0.48,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Earth_Science/Salary,577,True
580,4029,Bachelors,Media & Technology,45200,74300,60300.0,75500.0,,0.43,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Media_%26_Technology/Salary,577,True
581,4040,Bachelors,Visual Communications,45400,74300,59400.0,73500.0,78700.0,0.38,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Visual_Communications/Salary,577,True
582,4030,Bachelors,Advertising & Graphic Design,46800,74200,60700.0,71600.0,77600.0,0.37,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Advertising_%26_Graphic_Design/Salary,583,True
583,4031,Bachelors,Applied Behavior Analysis,38700,74200,40700.0,,,0.81,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Applied_Behavior_Analysis/Salary,583,True
584,4032,Bachelors,Psychology,44700,74200,58700.0,71300.0,81400.0,0.56,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Psychology/Salary,583,True
585,4033,Bachelors,Applied Management,45500,74100,54100.0,72200.0,,0.53,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Applied_Management/Salary,586,True
586,4034,Bachelors,Hotel & Restaurant Management,47300,74100,58800.0,68600.0,84200.0,0.48,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Hotel_%26_Restaurant_Management/Salary,586,True
587,4035,Bachelors,Anthropology,46400,73900,61200.0,72100.0,77600.0,0.46,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Anthropology/Salary,588,False
588,4036,Bachelors,Arts Management,39400,73800,57400.0,69200.0,,0.48,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Arts_Management/Salary,589,True
589,4037,Bachelors,Diagnostic Medical Imaging,60600,73800,66900.0,70400.0,87700.0,0.73,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Diagnostic_Medical_Imaging/Salary,589,True
590,4038,Bachelors,Communication Arts,42400,73600,68600.0,68700.0,84000.0,0.39,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Communication_Arts/Salary,591,True
591,4039,Bachelors,Middle Eastern Studies,57100,73600,70600.0,,,0.48,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Middle_Eastern_Studies/Salary,591,True
592,4028,Bachelors,Radiologic Technology,55200,73600,61100.0,71800.0,79400.0,0.83,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Radiologic_Technology/Salary,591,True
593,4017,Bachelors,Painting & Printmaking,34700,73600,48400.0,74600.0,,0.41,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Painting_%26_Printmaking/Salary,591,True
594,4016,Bachelors,Cardiopulmonary Science,48900,73400,57100.0,,,0.9,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Cardiopulmonary_Science/Salary,595,True
595,4002,Bachelors,Human Relations,45000,73400,55200.0,68300.0,81600.0,0.63,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Human_Relations/Salary,595,True
596,3992,Bachelors,Humanities,48500,73200,55300.0,70700.0,82000.0,0.49,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Humanities/Salary,597,False
597,3993,Bachelors,Health Care Administration,45800,73100,55300.0,68800.0,82500.0,0.69,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Health_Care_Administration/Salary,598,False
598,3994,Bachelors,Health Care Management,46700,73000,54000.0,69400.0,78200.0,0.72,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Health_Care_Management/Salary,599,True
599,3995,Bachelors,Life Sciences,53100,73000,61400.0,72300.0,73600.0,0.64,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Life_Sciences/Salary,599,True
600,3996,Bachelors,Ecology,46400,72900,64800.0,72700.0,,0.57,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Ecology/Salary,601,True
601,3997,Bachelors,Media Arts,46500,72900,61200.0,70800.0,98600.0,0.34,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Media_Arts/Salary,601,True
602,3998,Bachelors,Respiratory Care,54800,72800,62300.0,71100.0,75300.0,0.84,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Respiratory_Care/Salary,603,False
603,3999,Bachelors,Art & Design,45100,72700,56800.0,71100.0,74300.0,0.38,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Art_%26_Design/Salary,604,True
604,4000,Bachelors,Health Information Management,49000,72700,60000.0,69900.0,78000.0,0.69,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Health_Information_Management/Salary,604,True
605,4001,Bachelors,Hospitality Management,46400,72700,57300.0,69600.0,85300.0,0.43,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Hospitality_Management/Salary,604,True
606,4003,Bachelors,Health Teacher Education,37900,72600,48900.0,,81600.0,0.46,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Health_Teacher_Education/Salary,607,True
607,4004,Bachelors,Sports Medicine,50100,72600,59400.0,72500.0,72700.0,0.77,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Sports_Medicine/Salary,607,True
608,4014,Bachelors,Multimedia & Web Design,50200,72600,62300.0,69900.0,,0.34,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Multimedia_%26_Web_Design/Salary,607,True
609,4005,Bachelors,Sociology,46200,72500,60000.0,70800.0,76900.0,0.55,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Sociology/Salary,610,False
610,4006,Bachelors,Liberal Studies,44300,72400,59000.0,70500.0,80900.0,0.56,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Liberal_Studies/Salary,611,False
611,4007,Bachelors,Interior Design,45100,72300,58200.0,69800.0,80200.0,0.5,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Interior_Design/Salary,612,True
612,4008,Bachelors,Medical Laboratory Science,55600,72300,61800.0,65500.0,75900.0,0.85,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Medical_Laboratory_Science/Salary,612,True
613,4009,Bachelors,Secondary Education,44600,72300,54800.0,69800.0,78200.0,0.59,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Secondary_Education/Salary,612,True
614,4010,Bachelors,Child Psychology,38900,72200,46600.0,70000.0,,0.64,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Child_Psychology/Salary,615,True
615,4011,Bachelors,Exercise Physiology,44100,72200,54400.0,65300.0,90200.0,0.76,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Exercise_Physiology/Salary,615,True
616,4012,Bachelors,Radiography,55300,72200,60400.0,66100.0,80800.0,0.85,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Radiography/Salary,615,True
617,4013,Bachelors,Archaeology,45900,72100,53400.0,69100.0,,0.46,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Archaeology/Salary,618,True
618,4093,Bachelors,Art Administration,40200,72100,53000.0,,,0.56,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Art_Administration/Salary,618,True
619,4146,Bachelors,Hotel & Restaurant Tourism,44300,72100,61100.0,68500.0,80100.0,0.49,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Hotel_%26_Restaurant_Tourism/Salary,618,True
620,4300,Bachelors,Illustration,45200,72100,57400.0,71900.0,73600.0,0.36,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Illustration/Salary,618,True
621,4147,Bachelors,Arts & Science,45700,71900,55600.0,62800.0,,,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Arts_%26_Science/Salary,622,True
622,4277,Bachelors,Health,44200,71900,57000.0,70100.0,76100.0,0.73,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Health/Salary,622,True
623,4278,Bachelors,Turfgrass Management,53100,71900,62500.0,68300.0,,0.51,2021,/research/US/Degree=Bachelor%27s_Degree%2C_Turfgrass_Management/Salary,622,True
